Hour,Hour,ratio
10.6,,0.002545925324519026
10.61111111111111,,0.0019438646446978843
10.619047619047619,,0.0005288877420627771
10.625,,0.002256629177474299
10.631578947368421,,0.0023266473807983727
10.636363636363637,,0.00022249943272897881
10.642857142857142,,0.000403027624961923
10.647058823529411,,0.0022347651165492456
10.65,,0.0016047732998708114
10.666666666666666,,0.0042038353446761986
10.681818181818182,,0.0005862343510585847
10.68421052631579,,0.002989885822969071
10.6875,,0.0014905076279850995
10.692307692307692,,0.0002082930373343934
10.7,,0.002131788179247123
10.705882352941176,,0.0028952945680824284
10.714285714285714,,0.0009595780768517435
10.722222222222221,,0.002850999587693063
10.727272727272727,,0.00020331914745505564
10.733333333333333,,0.00034297201049504785
10.736842105263158,,0.00327679158140017
10.75,,0.003750344317225548
10.761904761904763,,0.0017245418337463834
10.764705882352942,,0.0019682370588309144
10.76923076923077,,0.0001750946713013308
10.772727272727273,,0.00041814008328402465
10.777777777777779,,0.004097133750573289
10.785714285714286,,0.0010582684787014882
10.789473684210526,,0.0024311464258914414
10.8,,0.0025900004073483186
10.80952380952381,,0.0015084673565584645
10.8125,,0.002577350833683429
10.818181818181818,,0.00017564220759737635
10.823529411764707,,0.0038878387563377036
10.833333333333334,,0.003827326815859809
10.842105263157896,,0.004371107564982927
10.846153846153847,,0.00105084887058737
10.85,,0.001805222280540844
10.857142857142858,,0.0021972756091674073
10.863636363636363,,0.0006526664339640731
10.866666666666667,,0.0024966259277141253
10.875,,0.0020862365974191658
10.882352941176471,,0.0037272702763485495
10.88888888888889,,0.0030585608408311322
10.894736842105264,,0.0039429701384095985
10.9,,0.004594638933065909
10.904761904761905,,0.0016147523672052852
10.909090909090908,,0.0005449632280698368
10.923076923076923,,0.00020723840396005865
10.928571428571429,,0.000577031610644013
10.933333333333334,,0.0010183767679096689
10.9375,,0.0018833532204750988
10.941176470588236,,0.003180923689381568
10.944444444444445,,0.0038213830195617596
10.947368421052632,,0.002266542994773866
10.95,,0.0026945856201123337
10.952380952380953,,0.0011399645490320048
10.954545454545455,,0.0013027826530202988
11.0,,0.02241454460312087
11.043478260869565,,0.00016094344852219856
11.045454545454545,,0.0005815081848641782
11.047619047619047,,0.002054363107548556
11.05,,0.0038606263300275377
11.052631578947368,,0.003956106593008977
11.055555555555555,,0.0035076390830521857
11.058823529411764,,0.003944264125665419
11.0625,,0.0019968615742750363
11.066666666666666,,0.0008197451804377487
11.071428571428571,,0.0007616292048030432
11.076923076923077,,0.0007715772396182797
11.090909090909092,,0.000848625643787471
11.095238095238095,,0.001898663141195619
11.1,,0.004736162630667613
11.105263157894736,,0.005113893044732797
11.11111111111111,,0.0024538332893241322
11.117647058823529,,0.002325866309049289
11.125,,0.002861215066493467
11.130434782608695,,0.00037175758134499234
11.133333333333333,,0.0015539133108031903
11.136363636363637,,0.0005612410844543284
11.142857142857142,,0.00272303061689347
11.15,,0.004870314205310453
11.153846153846153,,0.00041024845474517743
11.157894736842104,,0.005721247133169223
11.166666666666666,,0.004992193872452777
11.173913043478262,,0.0004303610330188035
11.176470588235293,,0.005422317146074219
11.181818181818182,,0.0006179956965445545
11.1875,,0.002616580261579998
11.19047619047619,,0.0012390309276329396
11.2,,0.0038424672912241056
11.210526315789474,,0.004929809337190592
11.214285714285714,,0.00042841471802570097
11.222222222222221,,0.004450534673289083
11.227272727272727,,0.0008507644588387396
11.235294117647058,,0.0036552994331736878
11.238095238095237,,0.002494396935715316
11.25,,0.008965193412460345
11.26086956521739,,0.0003683208649616854
11.263157894736842,,0.004485845949688031
11.266666666666667,,0.0017141434778684445
11.272727272727273,,0.0005988194730463662
11.277777777777779,,0.004260214755528878
11.285714285714286,,0.0018656255139328094
11.294117647058824,,0.003061630837880295
11.3,,0.0034578792742968384
11.304347826086957,,0.0003968469430037473
11.3125,,0.002772332316062066
11.31578947368421,,0.0057123992418732315
11.318181818181818,,0.0015631517616868762
11.333333333333334,,0.008690788801821314
11.347826086956522,,0.0004170876040286893
11.35,,0.0025362119940265616
11.352941176470589,,0.003687147304722582
11.357142857142858,,0.0009163790472075404
11.363636363636363,,0.0009257924197066512
11.368421052631579,,0.005914558340070464
11.375,,0.0017880254473963291
11.380952380952381,,0.001354416581678411
11.38888888888889,,0.004615609236458946
11.391304347826088,,0.00045743905016873887
11.4,,0.007923764133076137
11.409090909090908,,0.0021371990447797
11.411764705882353,,0.004547090147949728
11.421052631578947,,0.003827371756676712
11.428571428571429,,0.0043792097255972925
11.434782608695652,,0.0003682026445822208
11.4375,,0.0027370043688222973
11.444444444444445,,0.0050591904777127885
11.45,,0.00249634508493474
11.454545454545455,,0.0003801479738207022
11.461538461538462,,0.0008868445431684756
11.466666666666667,,0.0010576913528686995
11.470588235294118,,0.0031684427058624193
11.473684210526315,,0.004105877762888015
11.476190476190476,,0.0027761266190293853
11.478260869565217,,0.0006281931251107267
11.5,,0.014136504195437001
11.521739130434783,,0.0006346547291376098
11.523809523809524,,0.002084340946651116
11.526315789473685,,0.0039395899469668065
11.529411764705882,,0.003776657305111616
11.533333333333333,,0.001726904803555964
11.538461538461538,,0.0004077984451837573
11.545454545454545,,0.0015613709631539564
11.55,,0.003049336006567053
11.555555555555555,,0.003227384938785362
11.5625,,0.0020113241795645708
11.565217391304348,,0.0006344615803486254
11.571428571428571,,0.0018744012429037936
11.578947368421053,,0.005569724391218754
11.583333333333334,,0.0003727390047533875
11.588235294117647,,0.004536461675491389
11.590909090909092,,0.0007759900688274218
11.6,,0.00771684385393809
11.608695652173912,,0.000388530444572308
11.61111111111111,,0.004957679996943785
11.615384615384615,,0.0004337449793085684
11.619047619047619,,0.002968004849484297
11.625,,0.003410856299702567
11.631578947368421,,0.0037398180123943497
11.636363636363637,,0.0005645090731599019
11.642857142857142,,0.00035773716765002543
11.647058823529411,,0.004857933544238699
11.65,,0.0034809524234604666
11.666666666666666,,0.011702374007087278
11.681818181818182,,0.0017020807389237507
11.68421052631579,,0.004501239896485338
11.6875,,0.002329789519352957
11.692307692307692,,0.00021622733683590621
11.695652173913043,,0.0005859701338084498
11.7,,0.004814573934671969
11.705882352941176,,0.004232182791441417
11.714285714285714,,0.005055377925537088
11.722222222222221,,0.00559640867312772
11.727272727272727,,0.001054991703297386
11.733333333333333,,0.0024637937047265407
11.736842105263158,,0.0043207184578816496
11.73913043478261,,0.00015674523748806835
11.75,,0.006911847812890735
11.761904761904763,,0.0018302949451898236
11.764705882352942,,0.005455952198946472
11.76923076923077,,0.0007311044564184836
11.772727272727273,,0.001377158408755919
11.777777777777779,,0.004098618813149129
11.785714285714286,,0.00037167991745385516
11.789473684210526,,0.005790598502860426
11.8,,0.004857284164145385
11.80952380952381,,0.002586773542049726
11.8125,,0.0028869863807460872
11.818181818181818,,0.0009679936893386934
11.823529411764707,,0.0034280593279083916
11.826086956521738,,0.0006209772417613444
11.833333333333334,,0.0038945822787321317
11.842105263157896,,0.003501246102542663
11.846153846153847,,0.0003557060374788372
11.85,,0.0026256374412151717
11.857142857142858,,0.002556648898767033
11.863636363636363,,0.0007029779092313786
11.866666666666667,,0.0017345343657292629
11.869565217391305,,0.0002700614137932193
11.875,,0.002958417784264154
11.882352941176471,,0.0036352094125328524
11.88888888888889,,0.006104765308568254
11.894736842105264,,0.00429309306898217
11.9,,0.003330737280115835
11.904761904761905,,0.0014397429400576042
11.909090909090908,,0.001075778130747628
11.916666666666666,,0.0004094411135850916
11.923076923076923,,0.0003220304351143718
11.928571428571429,,0.0007862038598264567
11.933333333333334,,0.0018302600526020818
11.9375,,0.002065175782511689
11.941176470588236,,0.0035504797467255456
11.944444444444445,,0.003131228909997062
11.947368421052632,,0.0040777014383926126
11.95,,0.0029965694779948322
11.952380952380953,,0.001598569865841618
11.954545454545455,,0.0012107497779113468
11.956521739130435,,0.00038391762967216836
12.0,,0.020152972008471343
12.045454545454545,,0.0014916302737855453
12.047619047619047,,0.0014358676744329704
12.05,,0.0026595102718042505
12.052631578947368,,0.0043020551786334136
12.055555555555555,,0.0018719412344166894
12.058823529411764,,0.002593504221387758
12.0625,,0.0029775310502384517
12.066666666666666,,0.0014123489761023492
12.071428571428571,,0.00042335407703353203
12.076923076923077,,0.00018597880195414865
12.090909090909092,,0.00021922970326237597
12.095238095238095,,0.002128828388137109
12.1,,0.002960282676061129
12.105263157894736,,0.003913470896611302
12.11111111111111,,0.005366330353713183
12.117647058823529,,0.0026003120305800216
12.125,,0.00275958109645941
12.133333333333333,,0.0014155829232589063
12.136363636363637,,0.0009710284160663479
12.142857142857142,,0.0024558394104910175
12.15,,0.0031149466243428404
12.153846153846153,,0.0006775901593969559
12.157894736842104,,0.0032637713607740777
12.166666666666666,,0.004365495337851449
12.176470588235293,,0.004202025232984492
12.181818181818182,,0.0008089850336294516
12.1875,,0.001248331793088862
12.19047619047619,,0.0016047034235126074
12.2,,0.00425663294629331
12.210526315789474,,0.00248982778558404
12.214285714285714,,0.00042600931785681057
12.222222222222221,,0.002624476482553925
12.227272727272727,,0.0007689469497030872
12.23076923076923,,0.00016850272172785856
12.235294117647058,,0.0037298737039317804
12.238095238095237,,0.0006223433439240456
12.25,,0.005411282981578187
12.263157894736842,,0.002232155207370768
12.266666666666667,,0.0013730965169702733
12.272727272727273,,0.0006093388919461076
12.277777777777779,,0.0024567211473990225
12.285714285714286,,0.0022550842382452786
12.294117647058824,,0.0023619290750385292
12.3,,0.001653006132393093
12.307692307692308,,0.00028267218532227573
12.3125,,0.002789008153936869
12.31578947368421,,0.004082270172602707
12.318181818181818,,0.0007609475725200193
12.333333333333334,,0.0046409825305376755
12.35,,0.0021409321648322888
12.352941176470589,,0.0023910698925240976
12.357142857142858,,0.0005745468815082182
12.363636363636363,,0.00020236695117205734
12.368421052631579,,0.0008344121162059966
12.375,,0.002285287108703669
12.380952380952381,,0.0009654347429945724
12.384615384615385,,0.0005959032073384969
12.38888888888889,,0.001835161468301292
12.4,,0.0035703934021058155
12.409090909090908,,0.00034742166647085295
12.411764705882353,,0.002639426521316377
12.416666666666666,,0.0003938639135148721
12.421052631578947,,0.0034913138087444523
12.428571428571429,,0.0016885200999814042
12.4375,,0.0019204707425846434
12.444444444444445,,0.0035140821554024747
12.45,,0.0018299160201973347
12.461538461538462,,0.00025566021617776894
12.466666666666667,,0.000816392087859634
12.470588235294118,,0.0021982465442308965
12.473684210526315,,0.0023276679553961865
12.476190476190476,,0.0006435512289612577
12.5,,0.004834435289014435
12.523809523809524,,0.0005651322656083724
12.526315789473685,,0.0020887493592426755
12.529411764705882,,0.0014987813200936931
12.533333333333333,,0.00019973198054387494
12.55,,0.0009735542603197858
12.555555555555555,,0.0030217066088272615
12.5625,,0.001456536821562758
12.571428571428571,,0.0010471469222723918
12.578947368421053,,0.001830234924563926
12.583333333333334,,0.00023764937267546418
12.588235294117647,,0.0020439264406248016
12.6,,0.001753458062827475
12.61111111111111,,0.0015925544404508467
12.615384615384615,,0.00040131353009613467
12.619047619047619,,0.0006504002670463949
12.625,,0.0017667851165077111
12.631578947368421,,0.001536066222484133
12.642857142857142,,0.00019207457724655915
12.647058823529411,,0.0016555959683872685
12.65,,0.0007226110244743766
12.666666666666666,,0.004753559473109719
12.68421052631579,,0.001599214863612455
12.6875,,0.001995551506537109
12.7,,0.0005957683831650368
12.705882352941176,,0.0010153758051194678
12.714285714285714,,0.0006033989179540218
12.722222222222221,,0.0017583041610095334
12.733333333333333,,0.000613000640796497
12.736842105263158,,0.0006286013900040788
12.75,,0.0019956730986950013
12.761904761904763,,0.00042107268536462994
12.764705882352942,,0.0013471998090448655
12.76923076923077,,0.00021268341518974784
12.777777777777779,,0.0008994585736919822
12.785714285714286,,0.0009113840577741889
12.789473684210526,,0.0017750419278152708
12.8,,0.0007840032560479881
12.80952380952381,,0.00019847985942487558
12.8125,,0.001454725704775245
12.818181818181818,,0.00019403798990078543
12.823529411764707,,0.001746067892841524
12.833333333333334,,0.00107474276477101
12.842105263157896,,0.001030677547272206
12.846153846153847,,0.00019601156655897002
12.85,,0.0005655311900109082
12.857142857142858,,0.0008634857746537141
12.866666666666667,,0.001337570756416767
12.875,,0.00042104316495884223
12.882352941176471,,0.0018434842932951228
12.88888888888889,,0.0011633309316936046
12.894736842105264,,0.002122404133554125
12.9,,0.00037131883388035993
12.916666666666666,,0.00021037996431652088
12.923076923076923,,0.0004453655857814524
12.928571428571429,,0.00021531705272230444
12.933333333333334,,0.0010532829722710766
12.9375,,0.0009591315474705049
12.941176470588236,,0.0012691202599601139
12.944444444444445,,0.0001655483080603398
12.947368421052632,,0.000825906879975763
12.95,,0.0003674163958049933
13.0,,0.0048754745434175396
13.05,,0.00017792347492620494
13.052631578947368,,0.0008362832816141016
13.055555555555555,,0.0016501421034025138
13.058823529411764,,0.0008322940968716265
13.0625,,0.00047558251357593216
13.066666666666666,,0.00016849205101153228
13.071428571428571,,0.00023551676081230778
13.076923076923077,,0.0002432098469476104
13.083333333333334,,0.00020852150849990725
13.11111111111111,,0.0007973169058682991
13.117647058823529,,0.000799599191485442
13.125,,0.0006118487066917346
13.133333333333333,,0.0005711754915975074
13.15,,0.00016353666527315242
13.157894736842104,,0.00018871761340206208
13.176470588235293,,0.0008327904526929464
13.1875,,0.0011957846729380363
13.2,,0.00042728441702139593
13.214285714285714,,0.0002032946110138815
13.222222222222221,,0.00021367880317589062
13.235294117647058,,0.0011054302199872573
13.25,,0.0003558493433988251
13.266666666666667,,0.000901846588355482
13.272727272727273,,0.0002389403403965432
13.277777777777779,,0.0005695321358187411
13.294117647058824,,0.0006230572152313601
13.3,,0.00019813585741436886
13.3125,,0.0016762611910842782
13.31578947368421,,0.0012717904795919188
13.333333333333334,,0.00037946043768678024
13.352941176470589,,0.00021814575526226212
13.375,,0.00021679546655810228
13.384615384615385,,0.00023758218971454482
13.38888888888889,,0.0006317239182748751
13.4,,0.0001947414894580719
13.411764705882353,,0.00042014755620900794
13.4375,,0.00018721123286604438
13.444444444444445,,0.00016747661997233083
13.470588235294118,,0.0006025369194231777
13.473684210526315,,0.0001842913161996939
13.5,,0.0007448229883020779
13.529411764705882,,0.0008797895669147171
13.533333333333333,,0.00021359710345825127
13.538461538461538,,0.0002019642551206248
13.545454545454545,,0.00018673607763676942
13.5625,,0.0006365485099991436
13.571428571428571,,0.00018229431863718906
13.588235294117647,,0.00045316385386678834
13.6,,0.0003705954509637616
13.61111111111111,,0.00015742798022205472
13.625,,0.00040447344097511355
13.642857142857142,,0.0002274151760888085
13.647058823529411,,0.000188509332871896
13.666666666666666,,0.00037156861374626764
13.692307692307692,,0.0001710106673871239
13.705882352941176,,0.00022392781248489925
13.714285714285714,,0.00019801877880114461
13.722222222222221,,0.0001864122316126987
13.733333333333333,,0.0005648931237265323
13.75,,0.0007187099161470184
13.764705882352942,,0.000370159794228004
13.785714285714286,,0.00018429122021788275
13.789473684210526,,0.0002334280526292621
13.8,,0.0005675492155885363
13.8125,,0.0005459503846368391
13.833333333333334,,0.0003694242089179163
13.875,,0.0003840676599366003
13.882352941176471,,0.00044956996739048427
13.88888888888889,,0.00020021537053990768
13.941176470588236,,0.000743073950260246
14.0,,0.0010604657646723283
14.066666666666666,,0.00019424873803605965
14.071428571428571,,0.00021928897203075275
14.076923076923077,,0.0004138905731673446
14.133333333333333,,0.0001759335336265155
14.1875,,0.00020768802244820904
14.235294117647058,,0.00016935570513451872
14.266666666666667,,0.00019393215163020718
14.285714285714286,,0.0001912019586106122
14.5625,,0.0002111291443444832
14.615384615384615,,0.00015917304603926038
14.666666666666666,,0.0001814082657470767
14.846153846153847,,0.00018129186983524757
14.866666666666667,,0.0002691537624917279
15.166666666666666,,0.00018792211615136325
